images/4.jpg,150,238,337,426,WBC
images/5.jpg,83,298,140,340,Platelets
images/5.jpg,349,327,391,365,Platelets
images/5.jpg,245,352,383,480,WBC
images/5.jpg,270,118,372,210,RBC
images/5.jpg,314,87,416,179,RBC
images/5.jpg,161,283,287,383,RBC
images/6.jpg,453,81,555,182,RBC
images/6.jpg,476,171,599,307,RBC
images/6.jpg,346,212,455,316,RBC
images/6.jpg,24,113,127,207,RBC
images/6.jpg,163,31,289,131,RBC
images/6.jpg,83,303,175,382,RBC
images/6.jpg,304,64,413,174,RBC
images/6.jpg,60,61,153,157,RBC
images/6.jpg,174,321,265,406,RBC
images/6.jpg,191,164,292,245,RBC
images/6.jpg,91,181,190,276,RBC
images/6.jpg,169,202,263,278,RBC
images/6.jpg,244,327,509,480,WBC
images/7.jpg,405,191,525,282,RBC
images/7.jpg,282,269,402,360,RBC
images/7.jpg,116,366,236,457,RBC
images/7.jpg,27,281,147,372,RBC
images/7.jpg,47,95,167,186,RBC
images/7.jpg,160,36,256,122,RBC
images/7.jpg,409,49,521,141,RBC
images/7.jpg,228,312,340,420,RBC
images/7.jpg,109,178,221,286,RBC
images/7.jpg,293,55,392,160,RBC
images/7.jpg,49,1,145,82,RBC
images/7.jpg,512,416,619,480,RBC
images/7.jpg,209,173,328,298,WBC
images/8.jpg,1,166,89,283,RBC
images/8.jpg,147,207,251,326,RBC
images/8.jpg,480,343,604,468,RBC
images/8.jpg,232,102,469,336,WBC
images/9.jpg,310,1,471,128,WBC
images/9.jpg,89,89,192,206,RBC
images/9.jpg,265,114,368,231,RBC
images/9.jpg,203,176,295,318,RBC
images/9.jpg,109,195,204,306,RBC
images/9.jpg,391,117,486,228,RBC
images/9.jpg,376,250,471,361,RBC
images/9.jpg,314,357,419,477,RBC
images/9.jpg,25,309,142,428,RBC
images/9.jpg,497,1,604,97,RBC
images/9.jpg,578,144,640,248,RBC
images/9.jpg,570,252,640,390,RBC
images/9.jpg,494,325,588,427,RBC
images/9.jpg,399,334,517,457,RBC
images/9.jpg,19,234,103,344,RBC
images/9.jpg,484,196,587,313,RBC
images/10.jpg,415,304,533,427,WBC
images/10.jpg,155,389,255,455,RBC
images/10.jpg,96,399,194,476,RBC
images/10.jpg,11,261,91,360,RBC
images/10.jpg,19,312,99,411,RBC
images/10.jpg,14,77,94,176,RBC
images/10.jpg,22,142,122,243,RBC
images/10.jpg,61,194,140,295,RBC
images/10.jpg,93,224,172,325,RBC
images/10.jpg,117,233,196,334,RBC
images/10.jpg,171,236,265,340,RBC
images/10.jpg,265,186,359,290,RBC
images/10.jpg,186,112,294,236,RBC
images/10.jpg,140,117,174,156,Platelets
images/10.jpg,373,62,407,101,Platelets
images/10.jpg,281,94,373,176,RBC
images/10.jpg,515,41,607,123,RBC
images/10.jpg,472,15,565,138,RBC
images/10.jpg,544,128,638,251,RBC
images/10.jpg,562,206,640,299,RBC
images/10.jpg,475,229,568,323,RBC
images/10.jpg,439,191,532,285,RBC
images/10.jpg,392,178,485,272,RBC
images/10.jpg,547,332,640,426,RBC
images/10.jpg,547,386,640,480,RBC
images/10.jpg,488,386,581,480,RBC
images/10.jpg,137,15,230,109,RBC
images/10.jpg,385,30,478,124,RBC
images/11.jpg,375,115,498,215,RBC
images/11.jpg,279,264,399,392,RBC
images/11.jpg,447,189,560,307,RBC
images/11.jpg,121,341,256,442,RBC
images/11.jpg,1,101,75,244,RBC
images/11.jpg,323,6,453,122,RBC
images/11.jpg,452,1,537,119,RBC
images/11.jpg,542,259,640,383,RBC
images/11.jpg,550,124,640,233,RBC
images/11.jpg,553,1,640,85,RBC
images/11.jpg,306,377,425,480,RBC
images/11.jpg,506,156,536,187,Platelets
images/11.jpg,385,217,438,264,Platelets
images/11.jpg,176,92,372,268,WBC
images/12.jpg,376,191,476,294,RBC
images/12.jpg,326,189,429,317,RBC
images/12.jpg,484,213,601,325,RBC
images/12.jpg,529,314,631,411,RBC
images/12.jpg,201,206,310,316,RBC
images/12.jpg,22,105,114,201,RBC
images/12.jpg,11,324,103,422,RBC
images/12.jpg,519,22,608,106,RBC
images/12.jpg,231,117,319,206,RBC
images/12.jpg,57,350,177,465,RBC
images/12.jpg,244,349,369,449,RBC
images/12.jpg,277,1,500,169,WBC
images/13.jpg,62,73,165,175,RBC
images/13.jpg,236,216,345,348,RBC
images/13.jpg,129,300,229,396,RBC
images/13.jpg,365,306,494,425,RBC
images/13.jpg,494,36,593,138,RBC
images/13.jpg,177,25,273,132,RBC
images/13.jpg,64,192,182,284,RBC
images/13.jpg,45,368,146,446,RBC
images/13.jpg,528,289,632,389,RBC
images/13.jpg,57,254,225,325,RBC
images/13.jpg,280,43,507,236,WBC
images/14.jpg,127,143,270,273,WBC
images/14.jpg,287,364,437,480,WBC
images/14.jpg,153,383,257,480,RBC
images/14.jpg,47,358,151,455,RBC
images/14.jpg,83,321,187,418,RBC
images/14.jpg,332,153,436,250,RBC
images/14.jpg,395,228,514,329,RBC
images/14.jpg,520,396,631,480,RBC
images/14.jpg,556,319,640,404,RBC
images/14.jpg,522,254,630,342,RBC
images/14.jpg,512,190,620,278,RBC
images/14.jpg,534,58,640,181,RBC
images/14.jpg,453,1,593,71,RBC
images/14.jpg,241,381,298,426,Platelets
images/14.jpg,110,247,148,289,Platelets
images/14.jpg,343,108,381,150,Platelets
images/14.jpg,409,88,447,130,Platelets
images/14.jpg,301,211,405,308,RBC
images/14.jpg,251,264,355,361,RBC
images/14.jpg,27,1,141,98,RBC
images/14.jpg,1,65,91,160,RBC
images/14.jpg,57,62,148,157,RBC
images/14.jpg,1,246,94,370,RBC
images/14.jpg,407,193,493,269,RBC
images/15.jpg,22,120,330,360,WBC
images/15.jpg,353,343,445,444,RBC
images/15.jpg,523,257,640,379,RBC
images/15.jpg,539,364,640,457,RBC
images/15.jpg,339,170,475,278,RBC
images/15.jpg,66,1,173,111,RBC
images/16.jpg,185,297,321,404,RBC
images/16.jpg,305,370,396,472,RBC
images/16.jpg,477,354,582,459,RBC
images/16.jpg,376,307,481,412,RBC
images/16.jpg,392,208,497,313,RBC
images/16.jpg,302,44,420,151,RBC
images/16.jpg,185,108,303,231,RBC
images/16.jpg,373,133,487,243,RBC
images/16.jpg,177,1,298,109,RBC
images/16.jpg,52,22,184,88,RBC
images/16.jpg,530,65,640,147,RBC
images/16.jpg,543,116,640,214,RBC
images/16.jpg,501,1,596,67,RBC
images/16.jpg,374,1,469,67,RBC
images/16.jpg,1,163,192,366,WBC
images/16.jpg,161,320,205,364,Platelets
images/17.jpg,134,247,249,359,RBC
images/17.jpg,356,62,471,174,RBC
images/17.jpg,404,287,519,399,RBC
images/17.jpg,324,178,397,295,RBC
images/17.jpg,143,131,267,246,RBC
images/17.jpg,276,364,383,472,RBC
images/17.jpg,144,353,272,451,RBC
images/17.jpg,498,211,613,323,RBC
images/17.jpg,483,377,583,480,RBC
images/17.jpg,325,1,441,73,RBC
images/17.jpg,257,180,372,290,RBC
images/17.jpg,66,349,188,446,RBC
images/17.jpg,132,1,349,159,WBC
images/18.jpg,1,305,106,423,RBC
images/18.jpg,197,72,297,163,RBC
images/18.jpg,288,352,394,470,RBC
images/18.jpg,467,235,592,356,RBC
images/18.jpg,443,390,543,479,RBC
images/18.jpg,443,32,541,140,RBC
images/18.jpg,532,20,640,145,RBC
images/18.jpg,449,150,575,248,RBC
images/18.jpg,320,1,446,98,RBC
images/18.jpg,324,93,450,191,RBC
images/18.jpg,329,195,455,293,RBC
images/18.jpg,115,307,241,405,RBC
images/18.jpg,154,405,274,480,RBC
images/18.jpg,1,102,123,213,RBC
images/18.jpg,153,159,377,385,WBC
images/19.jpg,214,81,333,183,RBC
images/19.jpg,332,56,423,151,RBC
images/19.jpg,346,157,437,252,RBC
images/19.jpg,415,241,506,336,RBC
images/19.jpg,175,121,255,201,RBC
images/19.jpg,448,392,547,480,RBC
images/19.jpg,257,388,372,480,RBC
images/19.jpg,6,388,121,480,RBC
images/19.jpg,494,51,609,150,RBC
images/19.jpg,375,1,508,80,RBC
images/19.jpg,549,340,640,442,RBC
images/19.jpg,571,201,640,333,RBC
images/19.jpg,39,84,153,207,RBC
images/19.jpg,22,278,136,401,RBC
images/19.jpg,113,232,241,366,WBC
images/19.jpg,294,194,338,234,Platelets
images/19.jpg,241,258,285,298,Platelets
images/19.jpg,481,236,546,321,RBC
images/20.jpg,403,68,502,168,RBC
images/20.jpg,138,201,245,303,RBC
images/20.jpg,288,105,370,200,RBC
images/20.jpg,320,157,425,278,RBC
images/20.jpg,222,40,309,143,RBC
images/20.jpg,409,244,536,354,RBC
images/20.jpg,489,99,616,219,RBC
images/20.jpg,35,156,168,234,RBC
images/20.jpg,16,365,117,459,RBC
images/20.jpg,36,1,121,86,RBC
images/20.jpg,138,45,238,159,RBC
images/20.jpg,319,1,432,79,RBC
images/20.jpg,566,348,640,463,RBC
images/20.jpg,162,274,399,480,WBC
images/21.jpg,30,213,160,306,RBC
images/21.jpg,1,386,85,477,RBC
images/21.jpg,73,320,177,424,RBC
images/21.jpg,496,46,610,169,RBC
images/21.jpg,344,47,465,196,RBC
images/21.jpg,555,135,640,247,RBC
images/21.jpg,534,357,640,480,RBC
images/21.jpg,338,228,452,351,RBC
images/21.jpg,344,357,458,480,RBC
images/21.jpg,202,112,341,259,RBC
images/21.jpg,147,304,368,480,WBC
images/22.jpg,339,83,429,166,RBC
images/22.jpg,283,42,374,129,RBC
images/22.jpg,285,181,383,287,RBC
images/22.jpg,187,217,285,310,RBC
images/22.jpg,401,170,512,279,RBC
images/22.jpg,496,219,609,336,RBC
images/22.jpg,438,261,540,375,RBC
images/22.jpg,530,99,632,213,RBC
images/22.jpg,62,217,164,331,RBC
images/22.jpg,1,154,77,266,RBC
images/22.jpg,160,99,272,211,RBC
images/22.jpg,344,1,449,58,RBC
images/22.jpg,452,1,557,58,RBC
images/22.jpg,185,429,276,480,RBC
images/22.jpg,247,295,436,449,WBC
images/22.jpg,1,41,25,82,Platelets
images/23.jpg,329,386,413,480,RBC
images/23.jpg,125,355,223,451,RBC
images/23.jpg,1,331,98,427,RBC
images/23.jpg,78,266,176,362,RBC
images/23.jpg,24,1,124,82,RBC
images/23.jpg,157,1,272,104,RBC
images/23.jpg,283,1,379,109,RBC
images/23.jpg,523,1,625,62,RBC
images/23.jpg,524,100,629,204,RBC
images/23.jpg,535,364,640,468,RBC
images/23.jpg,349,273,472,384,RBC
images/23.jpg,295,185,418,296,RBC
images/23.jpg,32,157,140,248,RBC
images/23.jpg,192,239,313,349,RBC
images/23.jpg,326,36,538,230,WBC
images/24.jpg,109,134,324,321,WBC
images/24.jpg,432,242,528,325,RBC
images/24.jpg,510,112,606,195,RBC
images/24.jpg,482,361,594,475,RBC
images/24.jpg,75,281,166,375,RBC
images/24.jpg,38,1,147,62,RBC
images/24.jpg,288,33,390,131,RBC
images/24.jpg,411,66,527,185,RBC
images/24.jpg,1,82,102,198,RBC
images/24.jpg,1,283,81,372,RBC
images/24.jpg,1,315,78,397,RBC
images/24.jpg,391,373,469,455,RBC
images/24.jpg,127,47,163,81,Platelets
images/25.jpg,400,247,504,345,RBC
images/25.jpg,400,306,504,404,RBC
images/25.jpg,536,189,640,287,RBC
images/25.jpg,332,1,437,87,RBC
images/25.jpg,65,37,168,149,RBC
images/25.jpg,452,8,556,95,RBC
images/25.jpg,442,145,546,253,RBC
images/25.jpg,252,166,356,264,RBC
images/25.jpg,1,116,79,216,RBC
images/25.jpg,301,366,402,467,RBC
images/25.jpg,328,92,429,193,RBC
images/25.jpg,92,311,257,449,WBC
images/25.jpg,173,102,209,138,Platelets
images/25.jpg,598,399,639,440,Platelets
images/26.jpg,20,192,109,296,RBC
images/26.jpg,314,277,423,371,RBC
images/26.jpg,477,196,590,289,RBC
images/26.jpg,488,303,601,408,RBC
images/26.jpg,377,82,490,187,RBC
images/26.jpg,112,56,207,148,RBC
images/26.jpg,164,388,259,480,RBC
images/26.jpg,397,366,492,458,RBC
images/26.jpg,233,15,328,107,RBC
images/26.jpg,319,249,428,343,RBC
images/26.jpg,41,204,130,308,RBC
images/26.jpg,118,141,372,353,WBC
images/26.jpg,121,359,166,404,Platelets
images/27.jpg,312,1,453,92,WBC
images/27.jpg,47,237,99,281,Platelets
images/27.jpg,340,143,473,259,RBC
images/27.jpg,245,129,358,233,RBC
images/27.jpg,241,29,354,133,RBC
images/27.jpg,138,294,251,398,RBC
images/27.jpg,61,313,174,417,RBC
images/27.jpg,157,391,262,480,RBC
images/27.jpg,218,417,315,480,RBC
images/27.jpg,1,417,109,480,RBC
images/27.jpg,521,90,609,181,RBC
images/27.jpg,479,109,567,200,RBC
images/27.jpg,463,172,551,263,RBC
images/27.jpg,499,189,587,280,RBC
images/27.jpg,519,209,607,300,RBC
images/27.jpg,532,239,640,337,RBC
images/27.jpg,485,398,623,480,RBC
images/27.jpg,106,22,213,120,RBC
images/27.jpg,1,83,85,189,RBC
images/27.jpg,7,1,112,91,RBC
images/27.jpg,214,284,328,383,RBC
images/27.jpg,338,296,415,383,RBC
images/27.jpg,334,349,411,436,RBC
images/27.jpg,269,387,377,480,RBC
images/28.jpg,117,190,290,360,WBC
images/28.jpg,89,184,131,221,Platelets
images/28.jpg,65,203,107,240,Platelets
images/28.jpg,333,1,372,30,Platelets
images/28.jpg,79,357,202,459,RBC
images/28.jpg,495,1,620,114,RBC
images/28.jpg,353,327,476,463,RBC
images/28.jpg,449,319,565,393,RBC
images/28.jpg,291,104,403,194,RBC
images/28.jpg,211,76,323,166,RBC
images/28.jpg,207,350,319,440,RBC
images/28.jpg,253,298,371,403,RBC
images/28.jpg,546,368,639,480,RBC
images/28.jpg,482,223,617,327,RBC
images/28.jpg,503,160,619,246,RBC
images/28.jpg,373,142,489,235,RBC
images/28.jpg,108,121,235,216,RBC
images/28.jpg,16,59,143,154,RBC
images/29.jpg,168,374,198,406,Platelets
images/29.jpg,527,244,564,282,Platelets
images/29.jpg,565,383,602,421,Platelets
images/29.jpg,307,174,528,387,WBC
images/30.jpg,99,391,217,471,RBC
images/30.jpg,121,275,252,388,RBC
images/30.jpg,106,19,236,136,RBC
images/30.jpg,213,63,336,178,RBC
images/30.jpg,511,294,623,410,RBC
images/30.jpg,461,320,567,413,RBC
images/30.jpg,400,339,491,433,RBC
images/30.jpg,343,341,419,433,RBC
images/30.jpg,295,344,375,443,RBC
images/30.jpg,290,241,404,335,RBC
images/30.jpg,429,187,543,281,RBC
images/30.jpg,120,143,248,270,RBC
images/30.jpg,1,291,81,450,WBC
images/31.jpg,233,368,338,452,RBC
images/31.jpg,346,385,456,476,RBC
images/31.jpg,241,73,351,164,RBC
images/31.jpg,250,1,366,85,RBC
images/31.jpg,106,315,226,428,RBC
images/31.jpg,289,160,394,244,RBC
images/31.jpg,350,109,455,193,RBC
images/31.jpg,104,20,209,104,RBC
images/31.jpg,1,221,108,322,RBC
images/31.jpg,582,379,639,480,RBC
images/31.jpg,457,372,562,456,RBC
images/31.jpg,563,20,640,113,RBC
images/31.jpg,304,262,400,387,RBC
images/31.jpg,239,275,291,321,Platelets
images/31.jpg,121,260,189,320,Platelets
images/31.jpg,57,119,104,167,Platelets
images/31.jpg,1,286,29,327,Platelets
images/31.jpg,367,166,611,394,WBC
images/32.jpg,93,64,212,157,RBC
images/32.jpg,1,1,93,141,RBC
images/32.jpg,15,375,110,475,RBC
images/32.jpg,264,223,397,333,RBC
images/32.jpg,1,204,133,314,RBC
images/32.jpg,477,292,610,402,RBC
images/32.jpg,422,207,522,311,RBC
images/32.jpg,446,376,546,480,RBC
images/32.jpg,216,99,332,201,RBC
images/32.jpg,110,293,226,395,RBC
images/32.jpg,257,335,380,456,WBC
images/33.jpg,427,87,533,181,RBC
images/33.jpg,399,169,506,270,RBC
images/33.jpg,429,1,538,78,RBC
images/33.jpg,39,95,144,201,RBC
images/33.jpg,283,328,401,435,RBC
images/33.jpg,418,260,536,367,RBC
images/33.jpg,1,168,72,254,RBC
images/33.jpg,22,283,146,377,RBC
images/33.jpg,194,150,385,349,WBC
images/33.jpg,500,189,556,234,Platelets
images/34.jpg,381,274,494,367,RBC
images/34.jpg,435,156,554,274,RBC
images/34.jpg,347,96,455,204,RBC
images/34.jpg,282,150,386,243,RBC
images/34.jpg,343,1,447,93,RBC
images/34.jpg,355,379,466,480,RBC
images/34.jpg,220,407,330,480,RBC
images/34.jpg,448,1,560,107,RBC
images/34.jpg,547,334,640,442,RBC
images/34.jpg,173,63,266,171,RBC
images/34.jpg,54,73,147,181,RBC
images/34.jpg,10,126,103,234,RBC
images/34.jpg,28,223,255,407,WBC
images/35.jpg,146,333,273,459,RBC
images/35.jpg,211,247,316,360,RBC
images/35.jpg,79,145,208,264,RBC
images/35.jpg,466,231,555,320,RBC
images/35.jpg,227,10,399,153,WBC
images/35.jpg,264,248,351,352,RBC
images/36.jpg,237,344,325,436,RBC
images/36.jpg,148,177,236,269,RBC
images/36.jpg,475,343,597,465,RBC
images/36.jpg,267,221,354,325,RBC
images/36.jpg,42,63,136,152,RBC
images/36.jpg,339,219,500,364,WBC
images/36.jpg,250,80,283,117,Platelets
images/37.jpg,144,346,242,436,RBC
images/37.jpg,1,72,82,160,RBC
images/37.jpg,107,1,203,65,RBC
images/37.jpg,200,1,311,86,RBC
images/37.jpg,71,77,182,163,RBC
images/37.jpg,35,252,127,356,RBC
images/37.jpg,75,295,146,386,RBC
images/37.jpg,29,350,129,457,RBC
images/37.jpg,209,108,309,215,RBC
images/37.jpg,477,134,561,218,RBC
images/37.jpg,240,219,438,393,WBC
images/38.jpg,359,101,459,216,RBC
images/38.jpg,394,365,509,463,RBC
images/38.jpg,425,172,545,288,RBC
images/38.jpg,459,290,575,372,RBC
images/38.jpg,57,390,154,480,RBC
images/38.jpg,1,233,97,330,RBC
images/38.jpg,1,127,97,224,RBC
images/38.jpg,271,21,395,133,RBC
images/38.jpg,185,110,292,220,RBC
images/38.jpg,86,88,193,198,RBC
images/38.jpg,112,33,219,143,RBC
images/38.jpg,564,174,640,274,RBC
images/38.jpg,99,212,194,308,RBC
images/38.jpg,179,174,401,395,WBC
images/39.jpg,251,167,353,275,RBC
images/39.jpg,345,221,447,329,RBC
images/39.jpg,251,252,353,360,RBC
images/39.jpg,148,160,250,268,RBC
images/39.jpg,437,363,556,480,RBC
images/39.jpg,509,242,613,344,RBC
images/39.jpg,544,1,640,79,RBC
images/39.jpg,29,167,131,275,RBC
images/39.jpg,457,246,545,349,RBC
images/39.jpg,1,1,74,131,RBC
images/39.jpg,166,6,325,114,WBC
images/40.jpg,471,11,592,130,RBC
images/40.jpg,552,200,640,318,RBC
images/40.jpg,520,312,632,430,RBC
images/40.jpg,58,260,171,375,RBC
images/40.jpg,336,158,443,256,RBC
images/40.jpg,84,379,191,477,RBC
images/40.jpg,227,320,341,429,RBC
images/40.jpg,1,327,59,431,RBC
images/40.jpg,376,310,453,407,RBC
images/40.jpg,135,1,302,117,Platelets
images/41.jpg,404,253,511,356,RBC
images/41.jpg,278,300,385,403,RBC
images/41.jpg,501,170,608,273,RBC
images/41.jpg,86,1,193,124,RBC
images/41.jpg,255,187,406,321,WBC
images/41.jpg,507,265,566,334,Platelets
images/42.jpg,184,105,287,227,RBC
images/42.jpg,75,85,186,204,RBC
images/42.jpg,291,195,407,333,RBC
images/42.jpg,500,313,609,417,RBC
images/42.jpg,269,54,366,155,RBC
images/42.jpg,128,1,222,72,RBC
images/42.jpg,479,172,576,273,RBC
images/42.jpg,508,28,626,143,RBC
images/42.jpg,1,170,90,279,RBC
images/42.jpg,415,322,501,417,RBC
images/42.jpg,387,96,484,197,RBC
images/42.jpg,143,313,340,480,WBC
images/43.jpg,166,236,284,336,RBC
images/43.jpg,32,194,153,313,RBC
images/43.jpg,135,340,236,442,RBC
images/43.jpg,51,304,152,406,RBC
images/43.jpg,558,157,640,254,RBC
images/43.jpg,446,102,541,196,RBC
images/43.jpg,255,1,370,110,RBC
images/43.jpg,73,43,195,160,RBC
images/43.jpg,150,150,231,230,RBC
images/43.jpg,561,383,640,480,RBC
images/43.jpg,415,224,606,400,WBC
images/44.jpg,452,200,587,308,RBC
images/44.jpg,357,319,465,420,RBC
images/44.jpg,295,379,403,480,RBC
images/44.jpg,108,222,216,323,RBC
images/44.jpg,197,379,305,480,RBC
images/44.jpg,440,24,548,125,RBC
images/44.jpg,362,1,470,100,RBC
images/44.jpg,575,269,640,366,RBC
images/44.jpg,290,113,355,210,RBC
images/44.jpg,226,293,331,382,RBC
images/44.jpg,1,357,107,473,RBC
images/44.jpg,479,290,519,326,Platelets
images/44.jpg,9,1,137,103,WBC
images/45.jpg,115,358,206,446,RBC
images/45.jpg,1,315,79,401,RBC
images/45.jpg,402,305,486,414,RBC
images/45.jpg,388,43,467,143,RBC
images/45.jpg,564,1,640,77,RBC
images/45.jpg,248,382,346,480,RBC
images/45.jpg,337,411,402,480,RBC
images/45.jpg,140,171,242,255,RBC
images/45.jpg,50,192,152,276,RBC
images/45.jpg,356,148,462,249,RBC
images/45.jpg,298,128,406,236,RBC
images/45.jpg,534,243,640,344,RBC
images/45.jpg,70,38,112,94,Platelets
images/45.jpg,361,12,419,56,Platelets
images/45.jpg,100,1,307,144,WBC
images/46.jpg,185,138,294,236,RBC
images/46.jpg,273,155,382,253,RBC
images/46.jpg,430,227,539,325,RBC
images/46.jpg,522,153,631,251,RBC
images/46.jpg,325,254,434,352,RBC
images/46.jpg,294,305,403,403,RBC
images/46.jpg,347,28,456,126,RBC
images/46.jpg,459,91,568,189,RBC
images/46.jpg,330,372,439,470,RBC
images/46.jpg,210,3,342,115,WBC
images/47.jpg,344,274,448,392,RBC
images/47.jpg,416,371,572,461,RBC
images/47.jpg,417,176,504,277,RBC
images/47.jpg,472,175,581,275,RBC
images/47.jpg,340,38,444,156,RBC
images/47.jpg,40,41,222,206,WBC
images/47.jpg,266,191,317,228,Platelets
images/48.jpg,369,40,470,152,RBC
images/48.jpg,473,156,574,268,RBC
images/48.jpg,446,278,569,386,RBC
images/48.jpg,534,364,640,462,RBC
images/48.jpg,405,371,511,480,RBC
images/48.jpg,559,97,640,204,RBC
images/48.jpg,469,1,562,89,RBC
images/48.jpg,277,343,352,453,RBC
images/48.jpg,209,352,329,443,RBC
images/48.jpg,96,345,201,455,RBC
images/48.jpg,374,143,465,225,RBC
images/48.jpg,183,27,283,120,RBC
images/48.jpg,41,201,141,294,RBC
images/48.jpg,106,10,203,119,RBC
images/48.jpg,26,94,139,209,RBC
images/48.jpg,117,138,361,377,WBC
images/49.jpg,64,264,174,351,RBC
images/49.jpg,387,92,496,212,RBC
images/49.jpg,522,208,631,328,RBC
images/49.jpg,1,42,92,162,RBC
images/49.jpg,76,67,193,183,RBC
images/49.jpg,57,138,174,254,RBC
images/49.jpg,1,346,104,454,RBC
images/49.jpg,309,1,419,87,RBC
images/49.jpg,19,226,70,272,Platelets
images/49.jpg,182,213,232,253,Platelets
images/49.jpg,31,1,73,28,Platelets
images/49.jpg,225,217,531,480,WBC
images/50.jpg,316,11,426,121,RBC
images/50.jpg,470,100,580,210,RBC
images/50.jpg,58,69,138,178,RBC
images/50.jpg,425,220,526,328,RBC
images/50.jpg,74,324,192,422,RBC
images/50.jpg,203,1,302,72,RBC
images/50.jpg,492,413,578,480,RBC
images/50.jpg,322,256,440,366,RBC
images/50.jpg,111,106,420,362,WBC
images/51.jpg,108,194,281,372,WBC
images/51.jpg,99,329,138,360,Platelets
images/51.jpg,149,1,188,30,Platelets
images/51.jpg,394,199,433,230,Platelets
images/51.jpg,17,163,130,255,RBC
images/51.jpg,1,197,113,289,RBC
images/51.jpg,289,142,392,234,RBC
images/51.jpg,340,81,443,173,RBC
images/51.jpg,275,22,392,126,RBC
images/51.jpg,441,59,579,163,RBC
images/51.jpg,471,143,579,263,RBC
images/51.jpg,557,359,639,480,RBC
images/51.jpg,406,374,538,480,RBC
images/51.jpg,272,389,389,480,RBC
images/51.jpg,378,249,482,349,RBC
images/51.jpg,15,12,100,147,RBC
images/52.jpg,314,316,424,422,RBC
images/52.jpg,425,292,552,403,RBC
images/52.jpg,407,400,539,480,RBC
images/52.jpg,289,174,418,283,RBC
images/52.jpg,139,60,268,169,RBC
images/52.jpg,265,49,363,149,RBC
images/52.jpg,341,88,442,180,RBC
images/52.jpg,543,1,640,104,RBC
images/52.jpg,543,118,640,222,RBC
images/52.jpg,453,179,564,297,RBC
images/52.jpg,167,386,278,480,RBC
images/52.jpg,92,309,204,420,RBC
images/52.jpg,86,202,198,313,RBC
images/52.jpg,190,244,309,370,WBC
images/52.jpg,1,28,26,70,Platelets
images/53.jpg,507,63,609,180,RBC
images/53.jpg,426,383,528,480,RBC
images/53.jpg,186,54,290,174,RBC
images/53.jpg,108,1,228,104,RBC
images/53.jpg,1,1,114,96,RBC
images/53.jpg,314,5,428,101,RBC
images/53.jpg,61,261,165,359,RBC
images/53.jpg,98,393,192,480,RBC
images/53.jpg,524,357,574,398,Platelets
images/53.jpg,209,310,242,347,Platelets
images/53.jpg,242,87,466,301,WBC
images/53.jpg,287,383,396,480,RBC
images/53.jpg,517,405,620,474,RBC
images/54.jpg,220,222,326,315,RBC
images/54.jpg,363,4,471,122,RBC
images/54.jpg,422,150,507,252,RBC
images/54.jpg,256,4,362,109,RBC
images/54.jpg,116,128,261,238,RBC
images/54.jpg,379,288,494,390,RBC
images/54.jpg,86,232,163,309,RBC
images/54.jpg,62,376,161,470,RBC
images/54.jpg,101,29,210,141,RBC
